pos1_x,pos1_y,pos1_z,han1_x,han1_y,han1_z,han2_x,han2_y,han2_z,pos2_x,pos2_y,pos2_z,pt,phi,eta,charge,chi2,ndof
0.0277487,0.0313865,0.0117477,0.23209339681883057,0.288334208832042,0.6273596089919484,-0.29292202773251186,0.949012387141152,1.9990927323690681,-0.578876,0.813806,2.62095,0.600986,0.820613,1.38637,-1,18.2003,32
0.0241662,0.0343786,0.0213871,0.1747147258296608,0.2708347596905118,-0.19282961503854867,-0.01693232574359521,0.9462439284866434,-0.6833710814186744,-0.271654,1.06404,-0.897161,0.821605,0.946302,-0.704469,-1,25.8897,16
0.0230119,0.0353378,0.011709,0.15399019475515324,0.23237361790628483,-0.2224788518278097,0.6730655675029098,0.4027180517106003,-0.7222311603389716,0.896561,0.316176,-0.953278,0.847317,1.04015,-0.874153,1,17.9713,18
0.0183408,0.0324706,-0.0466162,0.07601429879486125,0.13032179973637265,0.01287864077486587,0.28351077864343377,0.26705285992150246,0.13709767539749515,0.396701,0.279478,0.196041,0.584833,1.11001,0.502397,1,12.0001,7
0.0168751,0.0330487,0.0226973,0.1393602154083565,0.2755136332316152,-0.2026124346260295,0.6250259001823151,0.6078914966241783,-0.6777014846614036,0.894124,0.63645,-0.904256,1.28467,1.13554,-0.75548,1,14.3771,15
0.015251,0.0336473,0.0692262,0.12517085899718014,0.27836176968865917,0.18765410086465678,0.6096390438080528,0.6304913150675866,0.4414525064161542,0.876467,0.661544,0.559059,1.20796,1.18309,0.428243,1,45.5398,18
0.00895677,0.0359003,0.0193069,0.06933497123674426,0.2843747447663891,0.6115018412201615,0.41967911965145244,0.6916967055535419,1.8080698188275746,0.654718,0.79101,2.4005,1.25171,1.3659,1.57661,1,28.7243,29
-0.0140393,0.0407441,-0.13147,-0.07034116624067425,0.17923507090514168,-0.7519187338044535,-0.2727356848573228,0.4039312979991031,-1.9958634198251788,-0.401775,0.478278,-2.61645,1.02615,1.90872,-2.13052,-1,89.0216,35
-0.0160005,0.0401125,-0.0805814,-0.11502630862923177,0.30041267440497954,-0.17715918598715247,0.5002877802485584,0.9019340323292991,-0.46755392097784854,0.754004,0.789195,-0.566587,0.685094,2.00679,-0.340179,1,20.4328,17
-0.0151513,0.0403642,0.098856,-0.12588637782833967,0.2949056602429394,0.39116892997892566,-0.8058404552633671,0.45236868513641876,1.053785179782483,-1.01088,0.266401,1.34683,0.737406,1.91399,0.918397,-1,13.0083,22
-0.0234626,0.0374287,0.151891,-0.05173658075812969,0.07746005693970107,0.2605295263603952,-0.11825094165922899,0.14960986867992587,0.4781233304695821,-0.155623,0.180908,0.58688,0.867886,2.12704,1.53654,-1,1.96267,3
-0.0395328,0.0228287,-0.0160782,-0.2520891011885808,0.13322893991948412,0.23907683984927536,-0.7918323314842878,0.0006029187870552344,0.7899409165385494,-0.926063,-0.198697,1.04437,0.795118,2.59584,0.926795,-1,8.3935,13
-0.0401936,0.0217228,-0.00302808,-0.1249979588070009,0.06691279817145801,0.1266363420622699,-0.28857672694138004,0.16847137516836036,0.3860229995438212,-0.366619,0.224637,0.515644,3.29403,2.66811,1.10819,1,4.7324,6
-0.0408932,0.0205695,0.0745938,-0.27450789873775994,0.12375574871567384,0.19192761408000392,-0.8354197960928482,-0.42040852207828305,0.5351526610139713,-0.730203,-0.652158,0.654367,0.611954,2.63871,0.444637,-1,25.006,20
-0.0420165,0.0185045,-0.0769568,-0.2753254328453333,0.11832845022142385,-0.13772526701525126,-0.7443618418217068,0.3123206658971801,-0.2592684009131025,-0.98003,0.406439,-0.320038,47.6821,2.73618,-0.237234,-1,16.8194,18
-0.0416947,0.00675497,-0.044881,-0.324645808389614,0.059585712571172025,0.0931035673711536,-0.5027966635994324,0.9073716506126762,0.4917749352567692,-0.264191,1.06593,0.632554,0.686335,3.02884,0.462692,1,5.72759,16
-0.0427923,0.000609108,0.0753167,-0.30770678237864446,0.006092972623022313,0.21049098220718704,-0.8303241569725724,0.171282658114281,0.48421640304524294,-1.05389,0.314519,0.618319,2.22057,-3.13978,0.490269,1,62.5956,14
-0.0474085,-0.009496,0.242121,-0.1187031777934282,-0.02086395640147671,0.69204700578333,-0.26371458111400786,-0.009929684443205949,1.592389424433668,-0.332219,0.0127682,2.04232,0.676268,-2.9002,2.52923,1,9.07329,9
-0.0132282,-0.0434133,0.193912,-0.07986592148275118,-0.22993667190429196,0.8031647762811783,-0.3733032322276174,-0.512944857385723,2.030349926234357,-0.559138,-0.577379,2.64005,1.01822,-1.86253,1.8422,1,48.8857,39
-0.00507966,-0.0496794,0.212523,-0.03509997897941684,-0.2378939153701098,0.8168648526045221,-0.2678014257433227,-0.5419970977769432,2.0378927244688914,-0.430881,-0.620342,2.6452,0.919195,-1.66658,1.87113,1,54.094,41
0.0236936,-0.0373992,0.244944,0.09805329046760988,-0.1539596739124593,0.8443355966717536,0.3403403665930088,-0.3058906376651135,2.0461824586436843,0.475256,-0.330762,2.64582,0.760629,-1.06883,2.17297,-1,54.6074,33
0.035223,-0.0324187,-0.23785,0.15291134025018543,-0.1525556027438028,-0.849595275305407,0.26129381935964263,-0.47720414224928404,-2.0802335989356373,0.241857,-0.639716,-2.6932,0.842271,-0.731592,-2.00283,1,61.6928,37
0.00359637,0.0890257,-0.367151,-0.00530598676880443,0.25966391901347025,-0.9438068959324063,-0.24903123390871487,0.544005643785613,-2.1082825980427824,-0.417062,0.578352,-2.68475,0.592183,1.45127,-1.93075,-1,26.0833,33
-0.0461289,-0.0163594,-0.0753435,-0.139763376601644,-0.04396972818333233,-0.0936103597943411,-0.34880537092003017,-0.019171433788661745,-0.1326033054762376,-0.433413,0.0294722,-0.151009,0.571672,-2.75514,-0.186046,1,11.951,9
-0.0400124,-0.0197519,-0.0935723,-0.10946778225245746,-0.05797616578489631,-0.14222669870530075,-0.21770141282065497,-0.18419635568845377,-0.24369369740289204,-0.244263,-0.258743,-0.292578,0.513528,-2.7398,-0.580547,-1,5.00002,5
0.0166037,-0.0467236,-0.180784,0.10359669591603685,-0.2602277178900935,-0.7141051459994094,0.6581543720725299,-0.21099341625295467,-1.860052495054113,0.700066,-0.00497247,-2.4017,0.438363,-1.31265,-1.57557,-1,50.0044,47
0.0233872,-0.037422,-0.0872412,0.07981627964913199,-0.1459361195102188,-0.14721198501274171,0.0207630947462394,-0.43363453556566134,-0.2826406872961357,-0.0760355,-0.508331,-0.342695,0.43644,-0.976714,-0.472537,1,7.82129,5
0.0308481,0.0286105,-0.156737,0.24182499484608247,0.21242539046049133,-0.7717982227768927,0.8293299063413507,-0.16423633199093413,-2.104313112805683,0.747808,-0.422207,-2.72351,0.529826,0.805812,-1.52886,1,26.5346,43
0.0320297,0.027785,-0.00905037,0.2533267795321122,0.23766024999979923,0.40622909630315296,0.06302074999417276,0.9744869896543634,1.3454978813452412,-0.22578,1.04119,1.76695,0.703024,0.69126,1.11546,-1,11.185,19
0.0295536,0.0297041,-0.117837,0.20916975590780706,0.21302710695059202,-0.4428943514269731,0.620599242114752,0.5232061380177339,-1.095889066783926,0.845186,0.6457,-1.4216,3.93195,0.807572,-1.05788,1,12.7231,13
0.0164644,0.0639857,-0.0736776,0.0494824803894937,0.24920758737355594,-0.09623670760942937,-0.256848537224121,0.645054979037771,-0.15359882740140676,-0.444496,0.656681,-0.177253,0.588066,1.2666,-0.119619,-1,8.78192,14
-0.0470295,-0.0106223,-0.23623,-0.2166972821354963,-0.038003203810498515,-0.8332537283405814,-0.4832640078922212,0.2570731644628462,-2.0530654263417643,-0.444079,0.420211,-2.65125,0.402704,-2.84216,-1.95851,1,33.0769,35
0.0384766,-0.0268737,-0.19399,0.21659515236975801,-0.15780717849898288,-0.8064143755515341,0.4709939442928919,-0.525690590386479,-2.037880752932291,0.530406,-0.735447,-2.6514,1.49608,-0.598602,-1.74321,1,36.5187,39
0.048019,-0.0447748,-0.35945,0.13140753236515978,-0.11071252854079,-0.8354913619569925,0.3370993405246814,-0.14103257384656154,-1.7944725410876796,0.425632,-0.10405,-2.27271,0.452791,-0.83338,-2.20455,-1,65.6063,27
0.0370579,-0.0700922,0.474165,0.07622483939793231,-0.155099119570812,0.9734454152934584,0.11752610926539261,-0.3393269330138565,1.9724748088206838,0.118627,-0.433051,2.47173,0.989773,-1.04797,2.376,1,16.4192,23
-0.0460866,-0.016686,0.00795714,-0.1522788068461128,-0.048785301263689684,-0.09221233236811475,-0.3874425464527898,-0.0046606890079913255,-0.3009647556433658,-0.474672,0.064071,-0.401005,0.544176,-2.74311,-0.811048,1,2.49871,6
-0.0460707,-0.0168018,-0.0207031,-0.3692759102568193,-0.15415874409615968,-0.5385240061642534,0.47115743039914304,-0.7687076852114954,-1.9252350381570424,0.47596,-0.408506,-2.4368,0.429793,-2.87262,-1.18054,-1,221.088,26
-0.0363995,-0.0260913,0.132711,-0.23464964874538416,-0.14932332146682964,0.5392262457522543,-0.6995875878480594,0.22781349447704938,1.4501089524936557,-0.603403,0.434817,1.85955,0.47066,-2.47459,1.32167,1,55.7355,25
-0.023372,-0.0398469,0.0496803,-0.1525737761645124,-0.2608156135137203,0.031114188530701917,-0.28475503316426964,-0.7759136412125158,-0.007566020378417568,-0.276755,-1.03174,-0.0263768,2.1214,-2.12511,-0.072469,-1,11.3846,17
-0.019487,-0.041209,0.146903,-0.1648344320373722,-0.30182422814412885,0.75212560708346,-0.8693768035282405,0.005517611120403942,2.103108054020277,-0.782248,0.271577,2.71708,0.499003,-1.97391,1.45617,1,27.0989,31
-0.0128602,-0.0436357,0.112218,-0.07332298935344148,-0.19224348923516832,0.3242865260421328,-0.4146305534732929,-0.3386312550271572,0.7820709561239587,-0.560108,-0.273418,0.994901,0.49229,-1.85051,1.09168,1,11.3475,14
-0.00941927,-0.044967,-0.0622886,-0.07521847520892933,-0.27859975593241104,-0.688478562856689,-0.660230031635872,-0.2853688588874655,-2.0175558539526977,-0.730501,-0.0704148,-2.64992,0.451601,-1.72824,-1.67649,1,37.6525,42
0.0212512,-0.0394098,0.0567817,0.13698691081236372,-0.27788934841556917,0.07906398587743482,0.0031708648584500287,-0.9050184664366892,0.131157223016247,-0.199543,-1.07578,0.15377,1.003,-1.06834,0.0839602,1,4.73875,11
0.0407201,-0.0237798,0.133492,0.2068068920684075,-0.1374988353108036,0.4830711894867083,0.06406759452828295,-0.6409954318923086,1.2695058794332188,-0.140457,-0.63181,1.61708,0.394732,-0.466061,1.31929,1,31.3804,21
0.041371,-0.0225323,0.10404,0.12208999900070674,-0.07519255322764916,0.21006014835836345,0.20103880780454125,-0.2756583585538592,0.4337898216637792,0.177358,-0.369361,0.539563,0.369315,-0.434634,0.95038,1,1.03933,4
0.00977581,0.0355322,-0.0602238,0.02610149843183159,0.09352706183366055,-0.24207345925028873,0.1001276564007766,0.19392317405758716,-0.6070116321020204,0.151672,0.22671,-0.788581,0.370675,1.4087,-1.82422,1,4.06397,7
0.0083247,0.0361298,0.0372675,0.021120760534976732,0.08508474638343444,0.015324840737483632,0.07750498885278823,0.1744283486165658,-0.029310294142421436,0.116318,0.20703,-0.0510471,0.383508,1.42464,-0.421097,1,0.534652,3
0.00611769,0.0368442,-0.0632872,0.02465321030522654,0.2382183408365929,-0.6951619304188323,-0.36800366877632207,0.5260740060449396,-1.992330732289156,-0.556824,0.449225,-2.62368,0.459418,1.38678,-1.85713,-1,36.9054,43
-0.0148091,0.040503,0.154296,-0.09908041202159881,0.28670609240555067,0.7585305658313627,0.3114570457002883,0.7431122692144732,2.031062016141743,0.555211,0.690288,2.63984,0.587422,1.98489,1.579,1,42.4504,41
-0.0246949,0.030981,0.0690566,-0.11008605000896707,0.14738308982836756,0.12653540179766581,0.020217971162608317,0.5303994670548033,0.2727406776785789,0.161407,0.564524,0.327932,0.398068,2.31895,0.388317,1,18.3725,11
-0.0278149,0.0283807,0.0680196,-0.08299890240706556,0.07670997928188916,0.09548217502736937,-0.2380566961212662,0.1185664793420867,0.1530511662903003,-0.310269,0.104737,0.180057,0.384556,2.30248,0.366141,-1,2.50733,7
-0.0328221,0.0242128,0.0643229,-0.1788223579362725,0.11948389375313803,0.1114387268686217,-0.6261080825812031,0.0017202858020762546,0.22837075969126466,-0.700134,-0.156686,0.273539,0.543413,2.4762,0.267074,-1,9.64939,15
-0.0427728,0.0172028,-0.0744062,-0.12815389378689435,0.04492941358428926,-0.3248387062817246,-0.3126999013551661,0.016291106055997047,-0.829593429280582,-0.385075,-0.0334324,-1.08072,0.40704,2.69581,-1.74976,-1,4.35478,5
-0.0435723,0.0159273,0.079316,-0.215444646460025,0.06412059344940818,0.17702548570634338,-0.5896533854011026,-0.2583178849860369,0.42472352351087483,-0.557539,-0.434346,0.521639,0.47658,2.75482,0.52319,-1,46.1591,11
-0.0455076,0.0124924,-0.0139708,-0.22633876526020474,0.04751394707090922,-0.2680257502608277,-0.5486666336521786,-0.26599707353115576,-0.8228068143247328,-0.532649,-0.457111,-1.07118,0.475295,2.83458,-1.12589,-1,10.8822,8
-0.0417785,0.00643008,0.0765674,-0.15804111866077802,0.025978504347912188,0.14107376087385876,-0.38111977013221837,0.11560214468658131,0.27152541523097407,-0.478739,0.181784,0.335951,1.26481,3.01404,0.522986,1,4.33185,7
-0.0423398,0.00349188,0.145626,-0.26922294475373754,0.035251504024226755,0.634395334324987,-0.3019144335163726,0.6398536152621607,1.7021327838547187,-0.0787633,0.695974,2.19043,0.411845,3.12307,1.50178,1,35.4615,39
0.0645774,0.0702742,0.0503619,0.16836132082831765,0.2177902799458023,0.04997588541054226,-0.03857641266769529,0.7079878166486524,0.054279937749688235,-0.21697,0.734511,0.0563998,0.496274,0.738922,-0.00214016,-1,7.84661,11
-0.0162811,-0.072962,0.0681315,-0.0654176833254512,-0.3191566146022248,0.11757652067907595,0.09216369318665746,-0.8541304843050332,0.22605859448189136,0.266802,-1.03418,0.276602,1.23882,-1.83707,0.195702,-1,6.60692,12
-0.0410466,-0.0181262,0.176758,-0.13761990022185314,-0.05405802394449595,0.4483758201755439,-0.35149404482894414,-0.022692072081977807,0.9976565020245922,-0.432263,0.0409692,1.26935,0.469922,-2.674,1.69659,1,11.9504,15
0.0307942,0.0227795,0.187896,0.1754311468917432,0.11979946789628781,0.8052983982952642,0.5464838844247608,-0.023289242749835265,2.0641162790977474,0.594197,-0.187393,2.68243,0.425848,0.691406,1.97801,1,39.9304,41
0.0317423,0.0281962,0.235035,0.13104983560885816,0.1306152415137741,0.8345967828642705,0.11560085226317107,0.44885291389070237,2.045461779625077,0.0126157,0.54388,2.64562,0.410485,0.68482,2.14275,-1,29.0382,31
0.00839853,0.0359387,-0.193504,0.010168256542053099,0.04716369491874809,-0.2703143199564908,0.0122430194350185,0.06978738056450653,-0.4239433092728373,0.0125432,0.0811039,-0.50076,0.401143,1.31026,-2.6095,-1,0.139372,1
-0.00651115,0.0374895,-0.177951,-0.023946997300317747,0.1279761990064473,-0.734891611386682,-0.040646943073060264,0.31166844118913767,-1.848889891321505,-0.0404257,0.403762,-2.40584,2.16109,1.78129,-2.49895,1,10.6578,15
-0.0257656,-0.0433685,-0.260654,-0.07050379412499619,-0.12223798139742584,-0.8148044435782593,-0.10782530017026971,-0.3028900967110012,-1.9239464650644467,-0.0995673,-0.393169,-2.4781,0.670239,-2.17377,-2.50993,-1,9.37992,13
-0.0398943,-0.0199066,-0.157503,-0.16281595885003863,-0.07237796771067014,-0.7790886501747729,-0.4357527236881312,-0.019133302477869915,-2.0284545706728974,-0.532693,0.0662855,-2.65098,0.550424,-2.64364,-2.24154,1,38.8959,31
-0.0466597,-0.0134715,0.0195244,-0.06167378445160848,-0.01459058250628415,0.009467680911637806,-0.09207436409567679,-0.010116328872399508,-0.010822921205167048,-0.106144,-0.00468751,-0.0208422,0.15884,-2.70757,-0.626229,1,0.0503864,1
-0.0374613,-0.0242895,0.110049,-0.16682432761441598,-0.08787384579586902,0.2907730462888502,-0.3383977384079391,0.32132021643176106,0.7642231396619712,-0.195555,0.340276,0.944987,0.255204,-2.48044,1.04994,1,23.4423,15
-0.0382561,-0.0228418,0.0176963,-0.1468354225259038,-0.09841461783431397,-0.09635289957218232,-0.1404390679847285,-0.44178693817468573,-0.36572810445111464,-0.0285651,-0.514939,-0.47816,0.341955,-2.68558,-0.780439,-1,7.46555,10
-0.0364771,-0.0259076,-0.0316216,-0.12140619504991804,-0.0970073453681414,0.05076106627707522,-0.10678607602640003,-0.3805323989489859,0.24828009104728582,-0.0150191,-0.441114,0.331729,0.301433,-2.6176,0.688167,-1,6.27674,6
-0.0219898,-0.04035,-0.0781439,-0.06114826874428625,-0.12752519070886503,-0.1027325893937821,0.05364844731914191,-0.3572599774948724,-0.1708306021445023,0.146168,-0.376226,-0.19943,0.280789,-2.18247,-0.254538,-1,19.7547,6
0.00295917,-0.0748618,0.133672,0.036997559569763916,-0.3625735960603006,0.46081169769508995,0.7222001292434307,0.17256118699179335,1.4637641276782105,0.445983,0.257479,1.79156,0.408867,-1.66273,0.969824,-1,14.9974,18
-0.000130729,-0.0456807,0.065721,0.008067901341857642,-0.0981280951008523,0.08161402413007451,0.10442775185669242,-0.18336198217619243,0.11953179684153872,0.157379,-0.185004,0.13578,0.189098,-1.69485,0.29509,-1,6.66249,3
0.00349864,-0.0456491,-0.102247,0.01704748847808091,-0.12161238585061147,-0.16178268344877317,0.1783383793248674,-0.22638025565433176,-0.2961197255579338,0.25387,-0.206154,-0.354295,0.235508,-1.61729,-0.710311,-1,16.4738,7
0.0141816,-0.0476498,-0.152015,0.047358760034339684,-0.24825034146683475,-0.503294406427411,-0.532014523098512,-0.07183690570604306,-1.3781639539285637,-0.369909,0.0611517,-1.72569,0.267886,-1.19514,-1.31476,1,27.3377,22
0.0194942,-0.0457434,-0.140093,0.07040321576083126,-0.2441642353917708,-0.43938782534960974,-0.4714441326346419,-0.060167200815653306,-1.2442703911935418,-0.305305,0.0373563,-1.55156,0.265422,-1.10581,-1.17297,1,35.0112,29
0.02555,-0.0693921,-0.133642,0.046593375488917003,-0.11595367472327456,-0.26327974180773706,0.10945542445666585,-0.19982462033352127,-0.5225002946179388,0.148853,-0.233442,-0.651862,0.534365,-1.30422,-1.66094,-1,6.78544,1
0.0365419,-0.0308018,-0.0311603,0.13843868528741488,-0.10759627896408856,0.06314362670409597,0.45466936183003887,-0.025630332099173536,0.28635791498137336,0.503551,0.0922989,0.380575,0.356307,-0.797081,0.684397,-1,7.34453,7
0.0381834,-0.0282357,0.172039,0.15927263601838015,-0.09389701461785185,0.5147680143797636,0.21662080879223156,0.281531469836531,1.28217404231721,0.0844619,0.238889,1.62445,0.183132,-0.790234,1.64281,-1,10.5174,31
0.0401358,-0.0246976,0.0825552,0.12762796778680352,-0.06745158501703649,0.14396036304376483,0.3427154997380849,0.04163093698381656,0.2944765604639153,0.376476,0.134216,0.353988,0.277386,-0.646135,0.594867,-1,3.46101,2
0.0664468,-0.0242075,0.134181,0.24276710573167215,-0.12256147163436662,0.36949496930434556,-0.31959578819840057,-0.27388177596267166,1.1013034948750104,-0.203413,-0.115556,1.34124,0.256693,-0.196743,0.993709,1,12.8009,11
0.0393126,-0.0106516,-0.0768525,0.1367330762691733,-0.046574381746159105,-0.10626078968468566,0.2112540576285057,-0.32989329837052805,-0.1810996431625319,0.142641,-0.408621,-0.208307,0.29044,-0.196333,-0.279572,1,8.14071,6
0.0387317,-0.0152784,0.108206,0.17154041647076215,-0.052969765515535144,0.29836520439865294,0.25996703193721177,0.34220421877196855,0.7856015323351467,0.114992,0.351428,0.970308,0.224916,-0.484294,1.12479,-1,22.7807,13
0.0450247,-0.0017938,0.161457,0.23100864641152236,-0.03232368583007435,0.6193315376737162,-0.049758493179810154,-0.46918254603049775,1.6460144067214317,-0.146658,-0.317534,2.1073,0.246613,0.0423102,1.62068,1,44.5038,51
0.0449927,-0.00326166,-0.127164,0.09972818080019988,-0.0013602211711947444,-0.19980385502746834,0.19048666559335198,0.07828045126753891,-0.35517409745601347,0.197874,0.131321,-0.428715,0.185944,-0.236554,-1.09439,-1,8.98025,3
0.0442742,0.00175055,0.0550742,0.13666554227757174,0.0041776208430650335,0.07252952523763119,0.31192917969741657,-0.14642176356105407,0.11470772993735594,0.323687,-0.238069,0.132294,0.317653,0.181188,0.187758,1,3.95854,6
0.0441613,0.00238893,0.0536374,0.14531537156545737,0.018196855974361267,0.055846629069380316,0.26764191857282377,0.2885067304495308,0.06257327853602056,0.213316,0.375281,0.0649895,0.284253,-0.0193117,0.0215766,-1,3.57646,4
0.031568,0.0211547,0.0363781,0.12216923185924167,0.0738660173019409,-0.010307101493093954,0.38318361852287913,-0.030585783464693997,-0.12577673749990076,0.410929,-0.132026,-0.171675,0.300206,0.668407,-0.43184,1,0.997108,6
0.0564582,0.0361761,-0.14327,0.11666076177479326,0.08667231833538806,-0.2373088565416852,0.162926362168964,0.2538400488784516,-0.43489040637816706,0.136709,0.328057,-0.528816,0.306424,0.450547,-1.01392,-1,0.250168,3
0.00901908,0.0357843,-0.0857485,0.026257579628796164,0.14584468756614277,-0.14971417292755612,-0.2217635973405905,0.3352883967392362,-0.3211482963917086,-0.321795,0.288622,-0.38686,0.279819,1.26603,-0.546564,-1,3.52064,6
-0.00229678,0.0373829,0.0205895,-0.0011106432581227132,0.10348510895931676,-0.03513946945223076,0.13573045502044379,0.20199558791660646,-0.16532831921778524,0.198774,0.181793,-0.220952,0.179609,1.79085,-0.765847,1,0.0395637,2
-0.00697074,0.0375294,-0.0698251,-0.036082771436756145,0.22009680178114185,-0.6646648504787662,0.44018732160200924,0.33475306810008154,-1.9136254764850278,0.49295,0.155748,-2.50792,0.302305,1.87326,-1.88508,1,23.2267,29
-0.00711914,0.0374163,0.0593449,-0.042670708582516995,0.15778185911908782,0.08315769349802211,-0.4193481393838078,0.2321536238271008,0.1509976431411533,-0.495764,0.132538,0.174581,0.326977,1.72454,0.188614,-1,0.544756,7
-0.0137058,0.0409024,0.041754,-0.050776773059876115,0.11848663002062818,0.012306901793509482,-0.28721252300559397,0.15506677704054905,-0.06683271129928578,-0.345163,0.0925612,-0.0983842,0.236904,1.8073,-0.336101,-1,9.61171,7
-0.0145913,0.0405915,-0.0978171,-0.021903387402218012,0.0526121400578833,-0.10830442723471578,-0.04155500874412259,0.07341356899416294,-0.12947953028930065,-0.0531556,0.0813764,-0.139966,0.155371,1.79611,-0.689439,-1,0.0000323446,1
-0.019758,0.0387688,0.0658054,-0.082988261862609,0.1384814270725297,0.09951285185682993,-0.41668170908729973,0.14787505967671863,0.19014453481045332,-0.484458,0.0513576,0.224315,0.326298,1.98233,0.281743,-1,2.88248,9
-0.0271201,0.0289038,0.169598,-0.08757859940135411,0.0742756216228667,0.3881630659602318,-0.24596565527344844,-0.021018022920712795,0.8442987584789706,-0.232016,-0.0941337,1.06326,0.151466,2.19335,1.78355,-1,10.2984,11
-0.0291288,0.0272156,0.0419093,-0.04385968142593213,0.03411845856103664,0.03758476376566503,-0.07781227369824614,0.03810532187603589,0.02877779658253677,-0.0937689,0.0347216,0.0246201,0.120626,2.31183,-0.262795,-1,0.272137,1
-0.0403625,0.0212287,-0.154743,-0.23709013492701206,0.10382215735401851,-0.565862199987264,-0.5125912666875994,-0.4006762666092399,-1.4913892153795094,-0.334785,-0.517201,-1.90291,0.363553,2.59818,-1.41044,-1,29.6706,25
-0.048102,-0.00519905,0.0117015,-0.06335105082164737,-0.0037723295250493387,0.03505681578042681,-0.0921793836323801,0.008388306245766607,0.08226987992305101,-0.103744,0.0182894,0.105685,0.116742,-2.75256,1.20851,1,0.0954768,1
0.0297558,-0.0323076,0.222773,0.08062849604873773,-0.09315813341685825,0.4993947491074076,-0.0010719047557044004,-0.26640005903708625,1.06926218393829,-0.0840954,-0.262801,1.34477,0.149966,-0.552479,1.96232,1,11.934,5
0.0404216,-0.00566689,0.17254,0.06382396266765739,-0.014606206846495984,0.25135682933911163,0.09581369137624555,-0.056096994923820365,0.41054744766720175,0.0982054,-0.0802274,0.489615,0.106158,0.067993,1.86369,1,0.473381,1
-0.00558026,0.0374745,0.178818,-0.011086250479706105,0.09437579422988307,0.5390435635434824,0.03482216714208073,0.20421670467956118,1.2608471282915827,0.0789213,0.240522,1.62108,0.266371,1.83005,2.54014,1,1.41049,1
-0.0666275,0.0577514,0.354393,-0.19250814827765847,0.1259397025740254,0.8568012942810883,-0.4302706462885428,-0.17459808033843657,1.8989211531816488,-0.326838,-0.279053,2.40022,0.240511,2.22057,1.96828,-1,31.4416,41
-0.0318439,0.0249511,0.18742,-0.10991260820243998,0.09172427765499894,0.5462041061082311,-0.20231326553189033,0.28024600557793455,1.2674636436589153,-0.205051,0.382089,1.62649,0.56429,2.51737,1.96366,1,21.0702,21
-0.0333154,0.0237993,0.242094,-0.09406085226097166,0.05955199287710036,0.5858084114822383,-0.2376140645800303,-0.004945267990459953,1.2817395277045385,-0.252509,-0.0779706,1.6246,0.169411,2.33113,2.2879,-1,29.4111,13
-0.0160668,-0.0423357,-0.227316,-0.01828118028485661,-0.0533497296952852,-0.29617167275454537,-0.017965316443573964,-0.07611014739059022,-0.4339185723175546,-0.0153986,-0.0872052,-0.502749,0.122106,-2.19736,-2.51276,-1,0.155758,1
0.0288111,-0.0326924,-0.195799,0.06326788941909667,-0.07714271319710966,-0.5191960744797051,0.08557898909137934,-0.19144332378700984,-1.1671649158671729,0.0729973,-0.245678,-1.49066,0.220733,-0.690286,-2.44985,1,4.33238,5
0.0535086,-0.0483786,-0.236427,0.12892417529691763,-0.14239541542778075,-0.7236210295957242,0.06941339986835415,-0.38572149165768704,-1.716620198909621,-0.0343601,-0.427442,-2.20588,0.300895,-0.621953,-2.1049,1,33.5016,29
0.0349309,-0.0330306,-0.218243,0.11566167230479349,-0.11347470507612628,-0.7617875353846179,0.05803327891298119,-0.3683096115769676,-1.861958192264597,-0.0448945,-0.40916,-2.40617,0.271933,-0.586418,-2.26615,1,16.4818,25
0.0382894,-0.0155507,-0.202,0.20735924878285875,-0.07313815627050164,-0.8032599901823356,0.4728439165839671,0.25206786398593034,-2.0472750925835914,0.389424,0.39808,-2.65154,0.344687,-0.462606,-1.92834,-1,29.9104,31
0.0446656,-0.00269167,-0.248842,0.1744932350918043,0.000410683745371778,-0.7832352162970047,0.32800810398647406,0.24528553203909212,-1.8696211368211784,0.28172,0.358706,-2.40575,0.308899,-0.138365,-2.12223,-1,45.2613,31
0.021566,0.0363328,-0.210215,0.048159251147016566,0.08280872713859665,-0.5473067962244736,0.11364890618604791,0.16740957730972933,-1.2216704843875168,0.151812,0.20463,-1.5588,0.867751,1.10585,-2.5392,1,3.433,5
-0.0449872,0.0131912,-0.171387,-0.13254420567695055,0.05291246775157113,-0.6362960987754489,-0.1257352053467573,0.2897325684482381,-1.5796970111738096,-0.0361537,0.324995,-2.04458,0.194396,2.99763,-2.27965,1,15.339,15
0.0462886,-0.0567979,0.0880201,0.07089387233604429,-0.09302841964936877,0.10861318420391532,0.10095199896951725,-0.1779480101475514,0.150486103359649,0.104816,-0.221607,0.171007,0.397265,-0.765241,0.454406,1,0.134603,1
-0.0440401,0.0583306,-0.235563,-0.1331576444304456,0.1272949330576659,-0.4791743739089568,-0.2776488141230376,-0.15250450981574154,-1.0374154982319992,-0.157427,-0.184162,-1.2753,0.16488,1.96805,-1.51377,-1,6.19599,3
-0.0294432,-0.040588,-0.0261674,-0.08274471760062552,-0.09749846069413301,0.03485874917649441,-0.2692808116445368,-0.09716807051463579,0.17754698734778965,-0.320914,-0.0425256,0.241985,0.234961,-2.07626,0.719065,1,15.6427,5
0.0200633,-0.0403913,0.0664078,0.04678985236882575,-0.08330937577341076,0.08114153260660503,0.15120618607289363,-0.13478957260534438,0.11208004148016432,0.201645,-0.128958,0.126054,0.217326,-1.24988,0.287439,-1,4.36026,3
